A1	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A2	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A3	A30	A31	A32	A33	A34	A35	A36	A37	A38	A39	A4	A40	A41	A42	A43	A44	A45	A46	A47	A48	A49	A5	A50	A51	A52	A53	A54	A55	A56	A57	A58	A59	A6	A60	A61	A62	A63	A64	A65	A66	A67	A68	A69	A7	A70	A71	A72	A73	A74	A75	A76	A77	A78	A79	A8	A9	B1	B10	B11	B12	B13	B14	B15	B16	B17	B18	B19	B2	B20	B21	B22	B23	B24	B25	B26	B27	B28	B29	B3	B30	B31	B32	B33	B34	B35	B36	B37	B38	B39	B4	B40	B41	B42	B43	B44	B45	B46	B47	B48	B49	B5	B50	B51	B52	B53	B54	B55	B56	B57	B58	B59	B6	B60	B61	B62	B63	B64	B65	B66	B67	B68	B69	B7	B70	B71	B72	B73	B74	B75	B76	B77	B78	B79	B8	B9	C1	C10	C11	C12	C13	C14	C15	C16	C17	C18	C19	C2	C20	C21	C22	C23	C24	C25	C26	C27	C28	C29	C3	C30	C31	C32	C33	C4	C5	C6	C7	C8	C9
s__RC9 sp000431015	0	118211	0	0	0	0	0	0	12456	0	83359	0	0	0	0	0	0	0	0	223564	0	0	0	207311	0	21458	0	0	22968	0	0	0	0	0	0	29992	19506	0	0	0	0	0	0	0	0	39615	0	393	598	79411	11408	1255	14382	50408	0	0	15682	0	18264	0	0	0	0	0	0	0	69666	0	0	0	0	11340	82250	14870	141748	11203	2169	0	0	0	469	20962	3564	63035	486812	0	59676	5574	3348	468	0	0	354	479	985	352	668	923	0	0	6511	0	0	0	0	0	0	0	0	717	0	0	0	9789	441228	0	94413	516	191278	80064	876499	563	340438	196155	89116	0	1038	0	0	0	1155	667	728	0	15733	0	0	0	0	1389	0	13746	938	2828	1425	809	65096	679	31275	44187	0	34914	44816	0	0	231572	508319	0	52749	8606	41401	19117	112195	0	20396	0	0	0	0	0	0	295957	25081	430259	400	0	212978	145679	2424	33830	111371	0	142764	10248	0	176883	631	565	26036	0	2091
s__Faecalibacterium prausnitzii_J	118673	13865	1266	21819	23482	6398	10599	16828	5385	0	10409	7672	1999	56908	3019	3650	41860	8596	1864	8135	15848	26469	8158	2546	62727	4319	40796	7769	6968	21067	11042	14968	3733	1848	4679	12251	27129	8612	5547	11141	13173	6706	6553	16801	4476	10519	26312	18061	61495	1246	10351	9248	1742	23578	27663	11211	9029	47227	3806	16542	20410	11101	52233	5656	22423	2026	10603	26393	31770	41255	106175	27232	5145	16594	88963	1278	91523	16140	43688	171373	32658	74552	11699	8129	6327	55631	47250	34163	78057	11781	29590	29023	19983	30384	10271	185871	111012	31394	30556	20615	7796	71521	19225	41813	96039	48783	64362	33993	192908	72536	7504	39663	82514	11256	19227	49548	37717	22045	10600	11315	6811	40905	12893	24344	13813	87475	82444	63238	17336	19517	75926	61194	76602	96111	23765	11647	41186	74084	6920	18229	61757	23826	7976	43278	15109	6690	12712	8570	16348	37849	108013	11160	17606	8017	5544	4283	20885	20897	6326	47773	129823	31126	57898	315035	88311	45367	42561	7560	113136	179553	19766	43550	72605	17886	39920	57140	26938	7993	45990	7748	63153	43447	69023	27626	11721	63421	13444	23720	57651	168159	69899
s__Alistipes putredinis	571	1081	508	0	486	45828	570	6738	0	0	1076	0	7060	17791	258134	659	7202	5548	1070	16367	48872	2133	198553	0	69822	0	0	19951	415	10360	79116	1333	157034	0	127191	1415	0	81432	13541	0	155015	0	10239	225380	133604	0	2057	11399	51529	0	779	1162	86547	7551	0	479	0	0	426	0	796	48535	45641	37111	0	1535	162742	0	6851	555	59722	524	31625	542	5874	0	0	21914	201780	864	206045	0	0	1012	0	135147	0	1510	32682	708	89512	132804	0	4688	656	5817	0	926	692	0	0	32720	169398	14975	248088	25818	40011	135209	285274	201454	820	598	4629	442	781	3367	242220	0	665	0	0	485	9528	0	1138	269947	3533	104772	20825	570	1248	5073	11338	15622	128953	5413	13486	1638	0	0	771	0	0	1967	0	0	0	0	1332	1051	11733	0	0	730	10395	841	840	184750	175891	1446	727	870	0	774	772	25072	2242	110674	2504	383981	3160	1709	3758	0	8143	331582	1238	0	1199	1189	16111	15964	5655	1668	60854	0	0	0	2359	294901	1009
s__Acetatifactor sp900066365	16393	4413	0	24073	5098	24790	4622	10896	3033	896	23134	0	0	53486	795	15699	60572	2131	22248	1687	6670	43898	2693	11790	630	1166	879	2283	25807	9492	10924	10160	18270	28950	0	3863	8983	1389	18025	9976	4914	784	4532	1028	555	12930	13869	69534	209222	1483	6600	2653	877	30442	6080	413	578	9851	0	7481	34508	3242	3398	6814	10476	565	3591	2011	98379	1041	15798	21777	584	15424	20596	0	3097	4016	8899	14707	21579	18658	4862	1803	6787	572678	20880	4380	245085	46514	32669	14317	17947	47217	52422	9050	43763	19864	35462	63975	1175	62103	68644	1205	3468	205172	30554	39312	2391	8147	3242	3198	58389	16549	77313	90601	159076	163525	5192	4240	3532	10846	5607	7152	4023	17989	333556	31867	2795	95544	23866	47948	82862	3884	166102	56152	284592	4721	177889	20151	5160	5834	34543	29916	46853	4872	23023	3701	55929	18138	56329	41487	10774	8426	4644	3024	92700	1728	59622	72549	48184	498749	7944	0	20173	22358	9151	467	53886	23008	8723	2837	14319	12539	5779	12997	33537	3329	25378	25658	1975	47984	42559	35562	18907	4520	2594	28754	19476	164781	6499
s__Bacteroides ovatus	7569	742	302330	753	0	5266	206234	10780	2042	0	2273	4164	2080	18637	248548	12550	5321	18732	14337	11698	26966	3416	1246	5220	230544	0	3868	14651	17812	92604	98100	21924	214875	1007	1219	7440	0	19347	5092	4724	43913	2472	12369	64330	34223	4992	79941	49661	143705	0	914	1304	51163	4611	10324	13846	2826	1991	2688	889	16901	306071	10524	12679	1065	5111	8644	1354	19333	5408	32165	1264	32043	1013	2095	6524	1033	4347	41706	123149	223866	1198	998	1271	895	36008	976	1587	25016	6754	71679	16514	648	25420	58118	158594	2200	9205	1185	0	1051	28574	265813	33850	4380	6275	11550	39133	44535	91323	37567	63489	9096	931	7343	3399	2729	2165	1633	2866	966	8903	8638	1033	11657	36127	14891	32469	62964	4560	4871	5224	5221	222267	24381	241778	59016	10787	7520	1408	2327	969	644	1507	1381	2156	0	3073	1632	6433	16376	1370	2253	11065	38985	11051	7842	200530	3830	6051	5933	2616	9011	691924	2789	16740	16151	31014	2883	93462	2625	49940	13068	1327	23888	102165	3968	724	3458	1245	58790	4792	8847	2276	50847	2551	3668	3156	13918	33975	32779
s__Faecalibacterium prausnitzii_C	21371	33914	610	9295	29765	8071	46612	29936	6283	0	26245	3374	1353	8594	2548	16764	45375	5559	2630	24320	18147	13050	1202	5000	10116	4213	39597	8822	47072	3771	5390	12402	9212	30674	14443	19694	26475	14316	8559	22270	119207	3267	13031	15769	21140	15608	31434	31890	11367	7562	10574	23996	14051	17961	19459	1812	12272	7639	5417	20289	5898	7282	21578	3442	19220	1740	81991	42866	20887	3273	94974	12373	3741	20105	40874	2203	43919	119976	42282	83231	52323	34857	36365	19175	7750	20223	49773	10463	11719	9829	8100	27052	4884	7451	24298	92156	23245	15469	70393	35759	11176	230266	33120	16163	98472	36501	28584	66891	55249	27473	11471	25124	73573	9211	39537	32177	48919	15990	8640	24917	12024	19811	29853	60499	38098	654593	89457	39292	15548	8482	61723	42344	48163	27264	24567	70474	16697	22713	7969	10093	14503	7724	3464	20760	12590	6621	12728	22690	6849	37617	22437	19564	8560	2821	866	8761	45255	31419	11931	12080	66659	96466	30772	37921	18926	132392	25880	9422	44076	69754	58835	58078	25562	15497	28804	90577	20976	8596	13408	41016	38128	18607	12487	48271	10997	87501	9611	7654	66597	65775	25837
s__Prevotella sp002265625	137684	60126	0	138751	1701	434	437	7823	57414	0	29764	3929	5076	7904	0	182409	3070	1717	25463	1853	0	510	0	2501	0	24757	8884	0	9707	2920	0	0	0	13318	0	18681	4387	0	920	1912	0	591	12517	333	10157	484	1933	5578	0	26608	45491	80255	359	1412	18062	0	2985	5051	5500	1553	7234	0	0	1090	524	1069	1602	399	726	8314	0	13563	843	5197	1211	3468	13900	620	0	5409	1157	44749	303812	4287	1775	315	11985	22841	3686	34321	9232	7280	341	8282	27254	2931	17439	37389	175072	7436	29432	3617	0	15196	0	14635	354	4611	0	807	22218	0	2372	66946	9895	9985	3592	74903	562	4009	28475	15945	646	70383	11018	2424	13050	3942	329	78925	53240	18718	18755	8156	6888	772	27317	151864	6601	7027	82191	33982	104965	14395	11190	444013	99574	766	282555	2499	2618	56743	59589	30726	8056	612	13930	1883	7210	52308	474721	177970	25755	1719	20365	6934	20365	1032	88471	878	83390	877	153837	5787	12672	1686	18697	4459	13033	3917	11619	29491	7430	301826	5208	1877	259937	413442	37482	4618	1718
s__Prevotella sp900557035	23950	18374	0	28570	463	1126	0	87248	48612	0	12842	14210	81636	40217	0	108714	15059	6404	9833	1279	5387	12809	0	1275	0	3890	5769	311	547	0	0	0	0	33535	0	41997	13400	0	9110	2776	0	0	19706	394	9754	1378	1120	15285	0	20278	19167	26772	0	11640	16084	0	10727	62075	15770	1318	2408	0	0	2595	0	0	8985	0	593	19500	0	56731	1799	20575	4194	0	43404	0	0	165100	0	33071	70199	19331	2675	0	10717	9854	382	77955	9228	149521	736	11498	72717	12100	49294	155027	52607	79467	59564	2227	0	5955	0	98600	0	19677	0	0	254775	0	11263	32103	32724	17236	14211	30079	1858	660	2782	71819	1688	4259	2383	13526	55222	88696	0	170165	20274	18973	37611	6617	14403	0	993	92613	45237	10274	29556	35902	63603	53001	96460	140185	47564	3252	57209	14727	35428	67079	21608	31088	60620	0	35522	1864	17537	55737	168550	98177	50874	0	42362	20648	97428	37807	38745	8404	58479	2748	16702	20495	147299	2206	43320	5231	128718	8269	2209	249122	3610	38016	67185	677	191625	222139	98116	27693	4509
s__Faecalibacterium prausnitzii_A	19222	28954	1348	56575	54170	7922	10044	16618	5196	0	7168	2760	2157	11085	3274	4201	19152	2110	2045	6286	14234	29647	9461	3639	11999	1040	50001	6691	10972	23734	2460	17747	2811	1295	6330	23391	50350	15931	4344	10326	14950	5878	3915	14982	4578	17623	37819	4758	19885	2243	21609	10382	1956	60052	21047	2652	9420	12886	8410	23491	28027	12858	16052	9446	47696	1581	9152	37653	46542	12111	50513	16930	3047	42416	56418	870	22347	15692	13269	140790	40046	40852	22954	6128	6439	54344	29023	41670	43838	8992	8862	18187	32072	11840	5721	174714	33258	16618	61127	22466	7062	70850	22599	45202	119684	29530	62776	104168	37317	100990	9982	53054	172718	8306	32504	45457	36538	26783	10104	7538	10951	23954	15143	12426	8852	29746	16392	66481	4356	8681	98144	62156	63141	119091	25457	14452	11227	54230	7356	26714	27539	16406	12476	40137	17581	10538	13982	12608	35364	31532	37712	10609	18189	8574	1773	6099	36458	4186	8408	29750	48984	30732	163119	411739	47543	51137	16524	6362	46996	137537	16014	23611	105515	37617	20518	26542	15850	12121	24087	8794	88047	30030	48205	18549	11287	124729	14473	24683	114021	38967	55420
s__CAG-349 sp003539515	0	1486	0	2732	133301	0	0	0	0	0	34142	0	0	0	0	0	0	16781	0	104291	0	66306	0	56498	0	8884	0	44254	0	0	0	0	0	0	36847	0	4549	0	0	0	0	127743	0	0	0	14979	0	0	284	46047	0	0	36832	0	23546	0	0	0	50310	0	0	0	0	0	44315	0	836	0	0	1846	28304	0	23770	0	0	35635	0	0	0	14274	0	11458	0	36102	53920	0	97266	24124	0	46385	0	0	14775	311	5962	62302	0	0	0	15095	37705	0	0	0	110826	0	0	0	0	0	0	0	12115	16170	37996	360789	0	104751	54239	150672	62066	0	287	114426	284408	0	477	0	0	8495	36806	26412	21133	8732	0	0	3782	11820	142081	47849	25765	275	897	0	1629	0	5709	0	0	0	0	54844	189125	0	0	196879	39385	0	2365	1467	280	0	123428	0	72851	18049	0	222414	0	307	0	11362	88784	52284	944	0	0	42412	1266	356280	775023	0	11071	4576	26440	62227	0	0	11640	0	579743
s__Faecalibacterium prausnitzii_D	18357	21827	30830	15553	99056	19405	24575	10002	22861	0	34936	13461	1089	26024	4738	7513	25148	2116	2717	109185	31447	12691	20260	1814	31934	779	45470	4923	6414	94429	12205	4580	767	4074	2583	77271	88911	8759	9371	50853	78084	3417	1026	25325	1049	6300	12212	29652	32208	1119	10062	6422	1194	38415	12325	9012	17331	12610	5655	18638	9319	93277	27837	24847	33113	1099	19251	21959	15744	25938	20290	16269	4511	19359	53288	829	47662	15995	150929	127305	180258	33481	10924	6574	2389	76861	25889	24588	13559	3872	33988	30098	5165	15273	14621	139120	6665	13329	20847	12525	36730	108752	148530	13483	111999	39474	43326	17638	48665	30084	2882	72865	85603	4072	35599	32163	52414	30373	11236	13416	4483	47152	10029	21204	19655	90977	11984	33160	4617	11296	51715	33190	35214	108081	94111	5347	14379	36222	12022	9541	13484	9297	12699	9857	10865	5311	21283	28939	22522	13689	98599	52940	14782	11175	1426	4051	40772	8785	22278	14082	34313	146638	70522	42448	20711	53149	13470	5529	22753	63264	11153	16267	32673	52171	47352	97397	10977	16060	11897	13724	54748	6379	14919	20373	7853	26101	10155	28372	146135	39610	13885
s__Phil1 sp001940855	0	17124	0	16459	18836	55945	320	0	321	0	180372	0	0	17801	0	284	364	13453	1972	6320	794	17041	0	80258	0	130522	376	30784	1554	0	997	0	0	0	54885	13063	4924	56082	0	1338	0	295626	0	1741	0	40635	0	9004	0	40196	46140	432	1325	10293	13302	39445	8202	3779	3708	55411	4187	0	5190	16240	38887	3037	3453	49549	59024	272	5442	0	9494	1540	11444	14939	6863	621	1172	88122	0	23560	1414	217588	137091	955	92903	21547	21332	13279	38531	17177	172973	2003	12188	24579	5459	272	4274	91797	2362	9751	1104	7262	12933	3197	13812	29856	0	2611	352	0	20903	7628	115866	88480	55699	32351	29034	230591	76847	1251	11439	9055	98095	7844	5398	2313	93878	4372	30650	19671	16449	25306	461	8852	6792	11173	28333	3711	19359	11487	323	1634	886	4209	9898	306124	8772	9608	173051	9552	103696	11103	0	66137	133645	316	32926	3300	23877	7920	17263	0	21148	10810	1217	60026	127254	35235	6675	12958	48281	126161	3724	1757	87841	27477	1724	27543	82832	2017	17061	9275	56686	38973	13970	3145	7258	8794	305791
s__Escherichia coli	0	11227	2265	0	729	2772	2139	0	0	0	0	0	0	614	5936	0	0	3505	1239	0	715	0	0	887	0	0	0	5420	0	12702	13450	0	3139	0	3437	0	0	1197	1054	0	2191	0	725	1655	0	0	2102	0	0	0	628	2656	844	0	0	0	858	0	0	17136	0	0	2526	0	4120	24915	4161	16654	13316	0	0	1354	0	0	0	8097	0	0	1004	1849	1155	164581	5519	102043	621	9453	958570	1221	1488	873	1559	58715	0	456	1158	0	1459	63508	1701	2334	631	0	5515	0	9558	61706	0	17035	4587	16453	1782	0	0	0	1252	1228	10763	0	1158	6156	1028	1598	1305	15561	2247	9684	922	3722	737	0	15154	5440	6377	0	0	628	10671	3030	1862	1663	0	0	4276	17287	0	1296	31084	1213	592	1478	2647	638	1577	0	0	3659	1430	365964	57978	787	26756	0	1755	3236292	8188	1347	2284	3243	25559	1835	0	6620	458	8769	0	11752	769	3276	14212	0	6990	34110	1425	0	611	4746	0	11080	436	3225	3026
s__Alistipes onderdonkii	1439	529	179080	0	1468	3269	116351	1573	0	0	2031	12646	581	1502	379529	2466	28199	6116	1095	5654	20880	3395	72481	0	3762	0	3019	148734	1266	1136395	64112	30886	6873	1693	806728	728	0	632897	3387	8906	56901	3806	925	46877	1268	316	3945	175623	914	0	0	0	5001	1333	6666	86005	0	0	428	1838	4238	60280	20646	1760	569	0	2345	2440	3350	599	8202	0	964	0	28068	0	0	681	11970	794	16993	0	0	1228	0	122736	388	869	550	476	26463	49077	0	8200	15113	4550	0	0	466	1569	0	13089	274701	35455	5755	1721	70399	1305	4726	15271	729	97721	3582	0	985	1828	5027	0	514	0	0	1318	19848	0	1270	7651	474	3047	1546	0	6532	3698	2927	79731	1184	2798	4338	554	2813	1040	0	0	0	0	0	0	0	3473	396	0	23099	0	0	3097	25842	486	1090	10039	95199	293	4869	645	0	0	334	17003	296	56393	2623	18885	5951	378	2922	0	439	78410	0	0	0	348	29973	2172	0	3131	8009	0	0	0	528	7756	62986
s__CAG-279 sp000437795	16985	412	0	2106	4310	26738	143557	280	9037	0	0	0	817	0	0	424	24913	18076	0	0	31100	0	0	1600	0	619	302	0	0	0	20662	0	0	7034	612	74333	347	0	689	37629	0	5801	40171	284	352	0	6322	1031	256780	336	8016	10004	0	439	814	0	567	20620	7691	0	50855	0	0	0	9567	4985	766	0	0	16251	107741	371	6329	23248	11173	0	31598	0	0	0	416813	22402	6111	9111	847	0	20060	15047	100179	61138	188564	1540	259	110124	154504	90644	7389	9471	15443	342	11586	867	0	74163	114345	20983	0	70564	0	0	297	0	6479	12533	28049	40821	46966	26289	383	627	6867	0	4641	1070	2854	39990	13744	78985	0	22149	724	11262	25574	282	121215	0	61082	2507	68383	8783	38282	2191	13649	49734	8206	9330	7511	14902	12128	71869	39960	30073	4939	3055	7577	0	31778	45487	130678	87897	126946	36071	3413	0	54449	386	19326	352	40895	523970	1162	7379	40225	60601	28145	0	86200	468	40824	32504	7059	0	36485	371	243876	636	30328	16486	108171	161689	8901
s__Faecalibacterium prausnitzii_E	43791	6473	1339	5394	10100	2766	4169	4640	2262	0	8338	14786	360	15385	950	1364	4757	850	2213	6611	3916	5889	1579	2178	5562	3988	26093	1671	6074	4360	1118	2314	656	1688	2181	5480	12129	3717	10773	3798	8496	4801	768	3881	1382	7266	6875	2916	5167	1047	2932	3702	3574	8652	18488	1598	39263	33819	10427	6258	2695	5655	73720	6418	32751	18051	6825	7387	8327	36638	17082	24115	2483	5650	15894	2563	7328	6494	9073	122863	16045	151648	6778	6695	2647	116411	51717	25844	234069	8220	22937	7274	6121	66250	5998	32865	26883	53026	10553	62518	19141	18379	12246	100591	173932	20881	17216	13683	138297	182201	2426	425547	28447	13735	32791	66477	97434	14764	8598	168207	5960	73747	6459	11312	8203	28698	75307	14662	6016	16043	59590	45179	59798	20844	10494	4382	18837	64475	5699	13513	10271	22217	3505	27748	4159	1499	7024	5810	6927	43519	126463	10498	5263	2591	1535	13415	35646	5413	9270	20282	41045	41743	38832	67927	16897	33884	28695	21520	99024	54900	10600	44321	11143	36057	36646	125691	10260	6473	27497	16739	29402	111646	100677	23916	45065	19241	18725	17337	47066	77425	48878
s__Bacteroides fragilis	0	0	426470	0	0	313	432	0	0	0	0	22322	867	0	40693	0	0	34143	0	346	724	0	564	0	5828	0	0	8085	534	3691	814	1146	65832	0	84987	0	0	0	1379	0	3515	38583	21778	59571	337	2081	0	589	498	3174	0	490	0	1498	0	80059	0	0	0	2209	0	278	3926	0	159458	21511	0	8036	190679	0	0	0	0	0	0	0	0	515	67030	728	398833	0	0	25031	2995	1247	0	689	0	0	2188	2188	351	10608	0	439	689	0	637	637	0	1352	2127	646	2924	419	492	41186	763	386712	976	224120	553	0	0	0	34873	0	2601	436	5552	0	2566	473	0	447	414	26468	457	0	14791	7424	6627	13817	621	656	485	7867	0	0	0	0	0	368	0	0	378926	378	0	73716	85472	0	452	0	415	129510	305	351437	275679	681	7980	0	313	3047	345	332	315	809	422312	12722	341	0	0	300	0	443	0	655	0	1617	608635	0	348	0	35068	417	0	22051	846	3041	315378
s__PeH17 sp000435055	0	0	0	978	11186	43489	0	0	6722	0	19679	0	0	5640	0	1993	0	0	0	88041	45385	8496	0	57034	0	26410	9393	3393	129350	0	0	0	0	414	59826	0	13650	0	0	0	0	109887	0	0	0	76981	0	20531	0	1383	8886	0	1489	9677	4429	35183	8302	520	23901	6027	210417	0	12569	0	82240	51061	54477	30988	12800	0	1761	0	6591	24810	8018	1525	16038	0	90606	264688	0	3635	2918	135089	19723	14091	17972	55342	130922	7023	55963	769	538	0	2482	10040	9946	363	0	3201	3179	0	899	0	201190	0	0	58301	0	13986	0	0	5474	3256	21232	94999	0	0	6666	143894	30037	0	55954	17341	15010	0	1067	57841	13854	1001	7014	4285	3477	1866	386	6859	16821	3922	19678	12581	11390	4287	0	0	1005	382	6105	1685	13494	10938	226243	0	38262	672	0	33961	22352	0	44884	0	15711	0	11782	0	18128	203310	0	38438	17215	43031	6566	18309	14742	17054	388	130048	1340	6078	353	37072	72198	667	1413	880	42494	17602	0	0	36371	344832	777772
s__Parabacteroides distasonis	4819	5342	2601	942	15700	60317	14346	6770	2822	0	5498	6496	3717	6824	15067	4317	24487	26552	14774	13109	33847	16926	111898	11141	20333	388	5172	23696	12576	74228	25824	26858	22221	4409	64695	3275	4429	4019	6015	35478	13620	14946	22895	18027	39355	10044	17838	71186	15803	0	0	688	18987	16573	5357	14106	4116	644	1608	4109	21532	21610	8454	14060	5325	1566	24504	3316	3938	1475	3904	362	23152	1384	9308	4682	0	42916	32162	18150	59760	6697	1497	10267	9650	53531	2136	15941	10643	17914	26429	15380	399295	53006	36592	23699	13609	6123	750	14816	289	93049	26192	24331	16298	10498	25540	33948	38132	30568	23850	57543	5464	408	5905	35940	26806	5971	1068	3615	869	22950	49978	4934	51866	36029	42428	37287	33743	2425	27925	22283	21406	54760	62459	65855	44182	33200	21664	2105	2888	710	0	22642	824	1937	467	20968	1047	22580	58963	3864	487	5179	8743	46404	6919	167474	75337	13597	37858	5129	20258	918383	33311	16418	12006	50484	11993	90181	5142	26924	4141	8041	4174	68913	713	0	9038	26854	57912	15457	10712	49305	2548	2631	545	444	7561	66549	86882
s__SFDB01 sp004558825	0	0	0	0	0	293	798	0	0	0	0	0	0	0	0	0	986	0	1257	0	0	176655	0	274	0	779	0	0	280	0	0	0	0	0	169242	1748	0	1852	0	0	0	0	0	2259	0	305	0	887	0	407	0	1554	854	1179	294	0	0	0	0	0	1888	0	0	281	0	0	355	0	0	0	0	0	0	1695	0	853009	0	865	2388	0	0	294	0	1114	0	0	492	0	887	0	279	0	1356	331	1560	433	2048	0	807	0	0	0	0	0	0	0	0	0	0	0	0	0	269	0	439	319	555	759	271554	955	565030	699	2216	284	1203082	0	0	1088	0	0	0	0	0	288	0	462	0	642	0	0	0	0	0	0	0	0	0	1170	0	0	1267	0	367	594	0	2189	439	0	1192	0	407	949	469646	0	969	663	0	0	0	2555	630	378912	925	726	0	595	0	704391	0	345	189587	0	60979	0	1430	1712	0	0	0	2062	4496
s__Gemmiger qucibialis	1293	4483	0	1884	8637	25917	13295	3476	2839	0	6925	4122	0	7611	6629	7858	9404	7083	5429	17266	8346	14706	3476	8938	72911	3795	51549	20874	13163	20157	9726	5402	0	1001	358376	5253	11839	3724	2543	44558	438409	2480	5096	31617	2135	10801	5798	6125	16521	3223	1839	44588	66703	3915	4174	34198	7042	6610	2090	4481	10105	71582	2957	29047	18936	11878	18979	7727	6741	2839	25605	6319	1358	4821	20279	6668	15941	35581	14595	17189	62073	8661	2944	5578	5207	61400	4716	5998	22411	3641	16212	6384	206101	4118	11284	85463	9003	11193	21193	46695	8102	106371	42945	7415	144868	4377	10476	214568	126874	127747	1881	6695	6426	2574	8070	13141	14941	12831	28512	17177	42046	13654	151743	10725	10983	7199	6800	11638	139174	4664	38205	20021	15738	31100	37516	11058	14936	13170	5663	18954	2388	1193	1574	2118	3382	1661	5981	34176	6894	9107	14688	15968	10948	16085	806	10857	9973	653	10772	14534	9667	17160	16500	2478	8779	135331	19494	14061	23419	17838	9042	13365	33777	14109	14006	157012	7768	9467	11857	13425	53141	13052	79001	4341	31054	18993	2869	6525	49832	56051	29495
s__CAG-180 sp000432435	0	418	0	81771	0	16107	60481	0	503	0	21902	0	0	24401	0	947	0	0	99557	0	61467	7068	46025	15725	0	2876	51386	0	0	60731	0	0	0	0	0	110995	0	44544	2117	0	4861	0	47372	414	0	42556	0	0	0	325	23266	102986	0	66160	0	1243	0	11339	14562	27905	315	23687	0	131153	109892	6821	0	22272	46345	1730	0	31520	1020	106956	72731	757	26727	0	0	53867	0	5918	69628	458	46905	0	13291	21347	175122	354	70574	69786	765	12491	14445	999	17683	30389	311	0	4364	331	311300	496	108209	308	71268	205536	0	0	0	0	41314	33355	47093	338	818	48235	634	10885	190566	25885	37490	28604	4053	0	62266	335	119082	57956	32604	17165	12329	863	0	0	0	0	0	0	22509	4830	0	0	126634	12157	117916	124692	61100	156206	132554	558	649	4663	619	73768	57687	0	806	1092	86010	523	34354	0	3660	332	0	7681	2019	892	864	366	79219	21608	18373	0	37203	444	5274	950	355	7155	2247	0	1354	6134	12467	3768	53843	612	1238
