SRR1927149	SRR1929408	SRR1929484	SRR1929485	SRR1929563	SRR1929574	SRR1930121	SRR1930122	SRR1930123	SRR1930128	SRR1930132	SRR1930133	SRR1930134	SRR1930136	SRR1930138	SRR1930140	SRR1930141	SRR1930142	SRR1930143	SRR1930144	SRR1930145	SRR1930149	SRR1930176	SRR1930177	SRR1930179	SRR1930187	SRR1930244
Escherichia virus Talmos	1	25	4	0	1	0	8	2	12	0	0	0	0	0	0	0	24	3	1	1	1	0	0	0	0	0	0
Escherichia virus G4	0	7	0	0	3	0	17	2	14	1	0	2	0	1	0	0	8	1	0	0	0	0	0	0	0	0	0
Escherichia virus phiX174	170	3858	161	131	549	586	5897	331	6190	120	54	245	132	116	287	100	5082	235	85	73	179	7	6	216	29	68	105
Enterobacteria phage phiX174 sensu lato	33	797	52	40	102	78	901	76	830	23	16	59	31	23	27	24	895	63	24	16	41	8	2	36	7	15	24
Salmonella phage alphaalpha	4	75	5	3	5	3	68	3	76	1	2	3	1	1	1	3	66	3	0	0	1	0	0	2	1	1	2
Shigella phage SGF3	1	48	2	1	2	7	64	2	72	2	3	6	1	1	0	3	64	3	0	0	0	1	0	0	0	0	0
Inoviridae sp.	1	7	4	1	0	0	0	13	61	3	1	1	1	2	0	1	12	2	1	1	3	0	3	0	1	1	2
uncultured phage WW-nAnB	0	13	2	2	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uncultured phage WW-nAnB strain 2	0	24	2	1	0	0	2	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uncultured phage WW-nAnB strain 3	0	20	2	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Halobacterium virus ChaoS9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shigella virus SfMu	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus phage EJ-1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Yersinia phage phiR1-37	0	0	0	0	0	1	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyanobacteria phage AS-1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Synechococcus phage S-SM2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Synechococcus phage S-SSM5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Prochlorococcus phage P-SSM7	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prochlorococcus phage P-HM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Bacillus phage 0305phi8-36	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium phage Myrna	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Synechococcus phage S-RSM4	0	3	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Synechococcus phage S-RIM2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermus phage TMA	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uncultured phage MedDCM-OCT-S04-C93	1	0	0	0	1	0	9	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0
uncultured phage MedDCM-OCT-S09-C7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Synechococcus phage S-IOM18	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1
Synechococcus phage S-SKS1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Vibrio phage 11895-B1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
Synechococcus phage S-RIM8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
Prochlorococcus phage MED4-213	1	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
Enterobacteria phage phi92	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	6
Synechococcus phage S-CRM01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Pseudomonas phage OBP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
Vibrio phage vB_VchM-138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Bacillus phage BCD7	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Cyanophage S-TIM5	0	0	1	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sphingomonas phage PAU	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Halocynthia phage JM-2012	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cronobacter phage CR5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactobacillus phage phiAQ113	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enterobacteria phage SfI	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Escherichia phage phAPEC8	0	158	63	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter phage phiAC-1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyanophage S-RIM32	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Brevibacillus phage Emery	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leptospira phage vB_LalZ_80412-LE1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas phage PaBG	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0
Microcystis phage MaMV-DC	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Synechococcus phage ACG-2014e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	5	4	0	0	0	0	0	0	0	0
Salmonella phage 19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	38	0	0	0	0	0	0	0	0	0	0
Salmonella phage 21	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Pseudoalteromonas phage H101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Pseudomonas phage POR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Bacillus phage vB_BpuM-BpSp	0	0	0	0	2	0	2	0	1	1	0	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0
Aeromonas phage phiARM81ld	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Nostoc phage A1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enterobacteria phage ECGD1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Synechococcus phage S-WAM2	1	0	0	0	3	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Phage NCTB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Tenacibaculum phage pT24	1	0	0	1	0	0	0	0	1	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0
Escherichia phage ESCO13	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vibrio phage 2.275.O._10N.286.54.E11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Vibrio phage 1.063.O._10N.261.45.C7	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vibrio phage 1.071.A._10N.286.46.A12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Vibrio phage 1.087.A._10N.261.45.F9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Vibrio phage 1.161.O._10N.261.48.C5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Vibrio phage 1.223.O._10N.261.48.A9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Vibrio phage 1.187.O._10N.286.49.F1	26	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vibrio phage 1.193.O._10N.286.52.C6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Synechococcus phage S-CAM22	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Synechococcus phage S-CAM3	0	1	0	0	1	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Synechococcus phage S-CAM7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Synechococcus phage S-CAM9	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Erwinia phage vB_EamM_Phobos	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Escherichia phage ESCO5	0	59	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudoalteromonas phage PH357	0	0	0	0	1	0	3	0	1	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0
Salmonella phage UPF_BP2	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter phage AM24	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Erwinia phage vB_EamM_Yoloswag	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Salicola phage SCTP-2	1	1	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
Synechococcus phage Bellamy	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Pseudoalteromonas phage SL20	0	0	0	0	1	0	6	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium phage Phabba	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Escherichia phage vB_EcoM_PHB05	0	1	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2
Xanthomonas phage XacN1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Lake Baikal phage Baikal-20-5m-C28	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Campylobacter phage B15	0	77	5	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
Pseudomonas phage ventosus	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0
Faecalibacterium phage FP_Toutatis	0	6	0	0	127	0	669	58	856	4	0	2	0	1	0	1	7	3	1	0	0	0	0	0	1	0	0
Vibrio phage 1.084.O._10N.261.49.F5	0	8	1	1	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
Vibrio phage 1.101.O._10N.261.45.C6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Yersinia phage fEV-1	0	0	0	0	2	1	2	1	4	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Escherichia phage vB_EcoM-Ro121c4YLVW	4	240	83	8	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Marine virus AG-345-E02	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Marine virus AG-345-P14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Marine virus AG-345-E15	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0
Marine virus AG-345-L05	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas phage vB_PaeM_PA5oct	0	0	0	1	0	0	1	0	0	6	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	1
Acinetobacter phage vB_AbaM_B9	1	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2
Aeromonas phage 62AhydR11PP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Bacillus phage vB_BceM-HSE3	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Escherichia phage vB_EcoM-Ro121lw	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Marine virus AG-341-P01	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Klebsiella phage ZCKP1	0	83	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Erwinia phage vB_EamM_Alexandra	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myoviridae sp.	6	9	9	2	274	30	471	242	12	62	0	0	9	0	25	1	8	6	8	5	2	12	12	7	0	0	3
Proteus phage vB_PmiP_RS51pmB	0	5	1	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vibrio phage BONAISHI	0	1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Dickeya phage vB_DsoM_AD1	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Dickeya phage vB_DsoM_JA29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Escherichia phage vB_vPM_PD06	0	1	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0
Escherichia phage vB_vPM_PD114	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Brevibacterium phage Cantare	0	0	0	0	0	0	0	4	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillus phage vB_BboS-125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Clostridium phage CPD4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella phage Lak-A1	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	1217	2943	0	6	2	4	8225	0	0	4	0	0
Prevotella phage Lak-A2	44	1	0	0	0	1	0	0	1	0	0	0	51	37	0	980	2853	0	3	3	68	7323	0	0	3	3	0
Prevotella phage Lak-B2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0
Prevotella phage Lak-B4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	8	0	0	0	0	7	0	0	0	0	0
Prevotella phage Lak-B7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0
Prevotella phage Lak-B8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	7	0	0	0	0	0
Prevotella phage Lak-C1	1	6	2	0	1	2	2	1	4	62	0	1	1	1	0	1132	3134	0	4	6	7	9222	0	0	2	1	0
Thermus phage YS40_Isch	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
Salmonella phage Munch	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Escherichia phage vB_EcoM_WFC	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Escherichia phage vB_EcoM_Schickermooser	0	52	5	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vibrio phage ValB1MD	0	2	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	1	1	2	0	0	0	0	0	0	0
Cyanophage S-RIM4	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0
Synechococcus phage S-B68	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus phage Javan336	0	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gordonia phage Pupper	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aeromonas phage CF8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
Pantoea phage vB_PagM_AAM22	0	45	19	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aeromonas phage 4_L372D	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Panteoa phage Kyle	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium phage Phrappuccino	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Acinetobacter phage BS46	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0
Edwardsiella phage vB_EtaM_ET-ABTNL-9	0	2	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Campylobacter phage DA10	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Myoviridae sp. ctThM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Mycobacterium phage Tonenili	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas phage 201phi2-1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas phage PhiPA3	0	0	0	0	0	0	0	1	3	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Pseudomonas phage Phabio	0	13	0	1	0	0	0	1	0	0	1	0	1	0	0	6	51	0	0	0	0	0	0	2	0	0	0
Pseudomonas phage Psa21	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillus virus G	2	1	1	0	0	2	1	0	0	1	0	0	3	1	1	0	0	0	1	0	1	0	0	0	0	0	0
Xanthomonas phage XPP9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pasteurella phage AFS-2018a	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas virus DL60	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aeromonas phage Asfd_1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Escherichia virus CVM10	0	37	11	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas phage PPpW-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
Pseudomonas phage C11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
Yersinia virus TG1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
Yersinia phage fHe-Yen9-01	0	2	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas virus Ab03	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ralstonia virus RSL2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ralstonia virus RSF1	1	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0
Salmonella phage SPAsTU	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arthrobacter virus BarretLemon	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Erwinia virus SpecialG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0
Erwinia phage vB_EamM_Mortimer	1	16	4	1	0	0	3	0	1	2	0	0	0	2	0	0	0	0	1	3	0	0	0	0	0	1	4
Pseudomonas virus EL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Erwinia virus Asesino	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Erwinia phage vB_EamM_ChrisDB	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vibrio virus Aphrodite1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Photobacterium phage PDCC-1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Escherichia phage vB_Eco_slurp01	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Escherichia phage CMSTMSU	2	5	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0
Acidovorax virus ACP17	0	0	0	0	2	0	6	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0
Pseudomonas virus pf16	0	4	0	1	0	0	0	0	0	2	1	3	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0
Serratia virus BF	2	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Cronobacter phage vB_CsaM_GAP32	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Pectobacterium phage CBB	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Yersinia phage fHe-Yen9-03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Flavobacterium virus FCL2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serratia phage 2050HW	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Escherichia phage vB_EcoM_Goslar	0	19	4	1	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Delftia virus PhiW14	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Klebsiella virus JD001	0	1855	472	221	0	0	3	289	0	0	35	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
Klebsiella virus KpV52	0	1072	278	131	0	0	1	347	0	0	30	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Klebsiella virus KpV80	0	1664	482	193	0	1	0	245	3	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Klebsiella phage 1611E-K2-1	0	1930	589	273	0	0	2	407	0	0	65	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
Klebsiella phage vB_KpnM_FZ14	0	1532	467	212	0	0	1	404	0	0	35	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0
Klebsiella phage vB_KpnM_IME346	0	1737	536	214	0	0	2	425	0	0	48	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1
Klebsiella phage vB_KpnM_15-38_KLPPOU148	0	1720	540	235	0	0	2	332	0	0	44	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0
Acinetobacter virus ME3	0	1	0	0	1	1	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Pseudomonas virus Noxifer	0	3	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
Pectinobacterium virus PEAT2	0	693	197	83	0	0	1	185	0	0	20	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Agrobacterium virus Atuph07	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Erwinia phage vB_EamM_Joad	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Bacillus virus SP15	2	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aeromonas virus Asgz	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Escherichia phage EcS1	0	1	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Vibrio phage VD1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Escherichia virus T4	0	69	5	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Escherichia virus AR1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
