Sample	Bin	ANI	Phylum	Species
C12	73	99.80833333333334	Firmicutes_A	Acutalibacteraceae
C12	74	99.74000000000001	Elusimicrobiota	Elusimicrobiaceae
C1	27	99.96875	Proteobacteria	Burkholderiaceae
C12	89_sub	99.82727272727271	Firmicutes_A	Ruminococcaceae
C1	28	99.53913043478263	Firmicutes_A	Acutalibacteraceae
C12	90	99.74583333333332	Firmicutes_A	Lachnospiraceae
C12	91	99.50967741935483	Firmicutes_A	CAG-272
C12	94	98.94838709677417	Firmicutes_A	Acutalibacteraceae
C12	9	99.575	Bacteroidota	Bacteroidaceae
C12	bin.31	99.86153846153846	Firmicutes_A	Ruminococcaceae
C12	bin.36_sub	99.4	Bacteroidota	Bacteroidaceae
C12	bin.43	99.52758620689657	Bacteroidota	Bacteroidaceae
C12	bin.51	99.83076923076922	Proteobacteria	Burkholderiaceae
C12	bin.56_sub	99.7846153846154	Firmicutes_A	Lachnospiraceae
C12	bin.64_sub	99.6	Bacteroidota	UBA932
C12	bin.7	99.68124999999999	Firmicutes_A	Ruminococcaceae
C12	maxbin.002_sub	99.47575757575758	Bacteroidota	Bacteroidaceae
C12	maxbin.019	99.89545454545456	Firmicutes_A	Acutalibacteraceae
C12	maxbin.025_sub	99.71818181818183	Firmicutes_A	Acutalibacteraceae
C12	maxbin.036_sub	96.88000000000001	Bacteroidota	Bacteroidaceae
C13	16	99.68181818181819	Bacteroidota	UBA932
C13	17_sub	99.84166666666668	Firmicutes_A	Acutalibacteraceae
C13	1	99.58666666666667	Firmicutes_A	CAG-138
C13	24	99.78571428571429	Verrucomicrobiota	Akkermansiaceae
C13	29	99.75625	Cyanobacteria	Gastranaerophilaceae
C13	31	99.78	Proteobacteria	Succinivibrionaceae
C13	38	99.94571428571427	Firmicutes_A	CAG-138
C13	46	99.83636363636361	Firmicutes_A	Lachnospiraceae
C13	47_sub	99.8	Firmicutes_A	Ruminococcaceae
C13	50_sub	98.425	Firmicutes_A	CAG-727
C13	60	99.85769230769232	Proteobacteria	CAG-977
C13	61	98.51470588235294	Firmicutes_A	Anaerovoracaceae
C13	65	99.72727272727273	Verrucomicrobiota	CAG-312
C13	72	99.86470588235295	Cyanobacteria	Gastranaerophilaceae
C13	73	99.22777777777777	Firmicutes_A	CAG-917
C13	79	99.675	Bacteroidota	Bacteroidaceae
C13	81	99.59705882352942	Bacteroidota	Bacteroidaceae
C13	86_sub	99.79285714285716	Firmicutes_A	Acutalibacteraceae
C13	92	99.47999999999999	Firmicutes_A	Ruminococcaceae
C13	95	99.53043478260871	Bacteroidota	Muribaculaceae
C1	39	99.63600000000001	Firmicutes_A	
C13	bin.19_sub	99.79375	Firmicutes_A	Oscillospiraceae
C13	bin.26_sub	99.77894736842104	Bacteroidota	Tannerellaceae
C13	bin.38	99.64594594594594	Firmicutes_A	UBA1242
C13	bin.44	99.9361111111111	Proteobacteria	Burkholderiaceae
C13	bin.45	99.67	Verrucomicrobiota	Victivallaceae
C13	bin.53	99.91	Verrucomicrobiota	Victivallaceae
C13	bin.54	99.77692307692308	Firmicutes_A	QAMX01
C13	bin.56	99.30714285714285	Firmicutes_A	Acutalibacteraceae
C1	3	99.63999999999997	Bacteroidota	Muribaculaceae
C13	maxbin.011	99.7090909090909	Firmicutes_A	CAG-917
C13	maxbin.017_sub	99.83809523809525	Firmicutes_A	CAG-917
C13	maxbin.020	99.7655172413793	Firmicutes_A	Acutalibacteraceae
C14	15	100.0	Firmicutes_A	Lachnospiraceae
C14	31	99.90769230769232	Fusobacteriota	Fusobacteriaceae
C14	32	99.74000000000001	Firmicutes_C	Acidaminococcaceae
C14	3	90.7774193548387	Desulfobacterota_A	Desulfovibrionaceae
C14	40	96.4590909090909	Desulfobacterota_A	Desulfovibrionaceae
C14	47	99.655	Firmicutes_C	Veillonellaceae
C14	57_sub	99.96428571428571	Proteobacteria	Burkholderiaceae
C1	45	99.18571428571428	Firmicutes_A	Anaerovoracaceae
C14	maxbin.001	99.79090909090911	Firmicutes_A	Ruminococcaceae
C14	maxbin.002	100.0	Proteobacteria	Enterobacteriaceae
C14	maxbin.003	100.0	Bacteroidota	Bacteroidaceae
C14	maxbin.005	99.98918918918919	Bacteroidota	Tannerellaceae
C1	50	99.12105263157895	Firmicutes	Erysipelotrichaceae
C15	0_sub	99.61666666666667	Bacteroidota	Bacteroidaceae
C15	100	99.20000000000002	Firmicutes_A	CAG-272
C15	101	99.19285714285714	Firmicutes_A	CAG-314
C15	102	99.72631578947369	Bacteroidota	Bacteroidaceae
C15	11	99.50909090909092	Firmicutes_A	Ruminococcaceae
C15	13	99.83157894736841	Firmicutes_A	Acutalibacteraceae
C15	32_sub	99.85	Proteobacteria	Burkholderiaceae
C15	39	99.23513513513514	Firmicutes_A	CAG-727
C15	43	99.425	Firmicutes_A	Anaerovoracaceae
C15	46	99.72727272727273	Firmicutes_A	Lachnospiraceae
C15	48	99.80434782608695	Proteobacteria	Succinivibrionaceae
C15	54	99.88	Firmicutes_A	Acutalibacteraceae
C15	61	99.83846153846153	Bacteroidota	Muribaculaceae
C15	62	99.71818181818183	Firmicutes_A	Ruminococcaceae
C15	64	99.52799999999999	Firmicutes_C	Selenomonadaceae
C15	77	99.51875	Firmicutes_A	Oscillospiraceae
C15	84	99.67916666666667	Bacteroidota	UBA932
C15	85	99.7642857142857	Bacteroidota	Bacteroidaceae
C15	90	99.89444444444445	Proteobacteria	Enterobacteriaceae
C15	95	100.0	Proteobacteria	Pasteurellaceae
C15	bin.12	99.835	Firmicutes_A	CAG-917
C15	bin.39	99.56333333333335	Bacteroidota	Muribaculaceae
C15	bin.6	99.97777777777777	Proteobacteria	Burkholderiaceae
C15	maxbin.005_sub	99.72500000000001	Firmicutes_A	Ruminococcaceae
C15	maxbin.007	99.56153846153846	Bacteroidota	Bacteroidaceae
C15	maxbin.013	99.69090909090909	Proteobacteria	CAG-977
C15	maxbin.016_sub	99.19545454545454	Bacteroidota	Bacteroidaceae
C16	110	99.53684210526316	Firmicutes_A	CAG-272
C16	114	99.68	Firmicutes_A	Acutalibacteraceae
C16	119	99.40540540540542	Firmicutes_A	QALW01
C16	21	99.93333333333334	Verrucomicrobiota	Akkermansiaceae
C16	28	99.70000000000002	Firmicutes_A	CAG-917
C16	29_sub	99.44500000000001	Firmicutes_A	UBA1242
C16	2	99.75714285714285	Firmicutes_A	CAG-314
C16	30_sub	99.27499999999999	Firmicutes_A	Oscillospiraceae
C16	34_sub	99.75	Bacteroidota	Rikenellaceae
C16	42	99.48823529411764	Firmicutes_A	CAG-74
C16	44	99.16	Firmicutes_A	CAG-727
C16	48_sub	99.80833333333332	Firmicutes_A	CAG-727
C16	52	99.79230769230769	Firmicutes_A	Acutalibacteraceae
C16	57	99.63030303030303	Firmicutes_A	Oscillospiraceae
C16	58	99.80526315789473	Cyanobacteria	Gastranaerophilaceae
C16	60_sub	99.79166666666667	Bacteroidota	Rikenellaceae
C16	62	99.8923076923077	Firmicutes_A	Ruminococcaceae
C16	63	99.85	Firmicutes_A	Lachnospiraceae
C16	65	99.80740740740741	Firmicutes_A	Acutalibacteraceae
C16	75_sub	99.89999999999999	Bacteroidota	Bacteroidaceae
C1	67	99.74545454545455	Firmicutes_C	Acidaminococcaceae
C16	7	99.79333333333334	Firmicutes_A	Lachnospiraceae
C16	81	99.98095238095237	Bacteroidota	Barnesiellaceae
C1	68_sub	99.78636363636365	Bacteroidota	Bacteroidaceae
C16	92	99.73571428571428	Firmicutes_A	CAG-272
C16	bin.12	99.95714285714286	Firmicutes_A	CAG-272
C16	bin.21	99.72399999999999	Firmicutes_A	CAG-138
C16	bin.23_sub	99.73684210526316	Firmicutes_A	Ruminococcaceae
C16	bin.28	99.82727272727273	Firmicutes_A	Lachnospiraceae
C16	bin.29	99.78571428571429	Firmicutes_A	CAG-138
C16	bin.40	99.84482758620689	Firmicutes_A	CAG-314
C16	bin.41_sub	99.53999999999999	Firmicutes_A	Anaerovoracaceae
C16	bin.46	99.73157894736842	Verrucomicrobiota	UBA1067
C16	bin.66_sub	99.97575757575757	Firmicutes_A	CAG-272
C16	bin.68	99.64210526315792	Firmicutes_A	Oscillospiraceae
C16	bin.8	99.76190476190476	Firmicutes_A	CAG-552
C16	maxbin.009	99.83157894736841	Cyanobacteria	Gastranaerophilaceae
C16	maxbin.013	99.80526315789473	Cyanobacteria	Gastranaerophilaceae
C16	maxbin.015	99.92999999999999	Firmicutes_A	Lachnospiraceae
C16	maxbin.038_sub	99.9952380952381	Bacteroidota	Bacteroidaceae
C16	maxbin.078_sub	99.62105263157895	Firmicutes_A	CAG-917
C17	35_sub	99.63846153846156	Firmicutes_A	Oscillospiraceae
C17	43	99.85833333333333	Firmicutes_A	Lachnospiraceae
C17	4	99.635	Bacteroidota	Bacteroidaceae
C17	8_sub	99.16363636363639	Bacteroidota	UBA932
C17	9_sub	99.8578947368421	Proteobacteria	Burkholderiaceae
C17	bin.16	99.8030303030303	Proteobacteria	Succinivibrionaceae
C17	bin.4	99.66111111111111	Firmicutes_A	Acutalibacteraceae
C17	bin.8_sub	99.72368421052633	Firmicutes_A	Lachnospiraceae
C17	maxbin.005_sub	99.67142857142858	Bacteroidota	Bacteroidaceae
C18	0	99.76153846153845	Firmicutes_A	Lachnospiraceae
C18	10	99.77499999999999	Firmicutes_A	CAG-138
C18	2_sub	99.79	Firmicutes_A	CAG-138
C18	37_sub	99.95238095238095	Bacteroidota	Bacteroidaceae
C18	41_sub	99.01212121212122	Firmicutes_A	CAG-74
C18	49_sub	99.9	Firmicutes_A	Lachnospiraceae
C18	56_sub	99.69999999999999	Bacteroidota	Rikenellaceae
C18	67	99.55999999999999	Elusimicrobiota	Elusimicrobiaceae
C18	68_sub	99.54324324324324	Firmicutes_A	QALW01
C1	88_sub	99.79499999999999	Firmicutes	Streptococcaceae
C18	9	99.64285714285714	Firmicutes_C	Dialisteraceae
C18	bin.15	98.22777777777777	Actinobacteriota	Atopobiaceae
C18	bin.19	99.98611111111111	Bacteroidota	Barnesiellaceae
C18	bin.22	99.76666666666668	Proteobacteria	Succinivibrionaceae
C18	bin.26	99.44782608695651	Bacteroidota	Bacteroidaceae
C18	bin.28	99.98181818181818	Actinobacteriota	Bifidobacteriaceae
C18	bin.3	99.77000000000001	Actinobacteriota	Coriobacteriaceae
C18	bin.7	99.93499999999999	Bacteroidota	Rikenellaceae
C18	bin.8	99.85714285714288	Firmicutes_A	Acutalibacteraceae
C1	8	98.64827586206896	Proteobacteria	Burkholderiaceae
C18	maxbin.002	99.81000000000002	Firmicutes_A	CAG-917
C18	maxbin.005_sub	99.94166666666666	Bacteroidota	Bacteroidaceae
C18	maxbin.007_sub	99.5952380952381	Firmicutes_A	Oscillospiraceae
C18	maxbin.010	99.77222222222221	Elusimicrobiota	Elusimicrobiaceae
C18	maxbin.031	99.395	Firmicutes_A	CAG-727
C19	0	99.575	Firmicutes_A	CAG-138
C19	100	99.8923076923077	Proteobacteria	Succinivibrionaceae
C19	21	99.22999999999999	Firmicutes_A	QALW01
C19	29	99.62142857142858	Proteobacteria	CAG-239
C19	32	99.64444444444445	Bacteroidota	Bacteroidaceae
C19	46	99.7578947368421	Firmicutes_A	Acutalibacteraceae
C19	55	99.45789473684209	Firmicutes_A	CAG-552
C19	57	99.72	Firmicutes_A	Ruminococcaceae
C19	63_sub	98.96666666666668	Firmicutes_A	Oscillospiraceae
C19	67	99.86153846153844	Firmicutes_A	Lachnospiraceae
C19	70	99.83	Firmicutes_A	Lachnospiraceae
C19	75	99.66296296296298	Firmicutes_A	CAG-272
C19	86	100.0	Proteobacteria	Enterobacteriaceae
C19	93	99.77692307692307	Bacteroidota	Bacteroidaceae
C19	bin.2	99.84545454545454	Proteobacteria	Burkholderiaceae
C19	bin.6	99.99655172413793	Bacteroidota	Bacteroidaceae
C19	maxbin.004	99.70000000000002	Elusimicrobiota	Elusimicrobiaceae
C1	bin.19	99.8	Firmicutes_A	Ruminococcaceae
C1	bin.21	99.58181818181819	Firmicutes_A	CAG-74
C1	bin.26	99.80000000000001	Proteobacteria	Succinivibrionaceae
C1	bin.2	100.0	Proteobacteria	Enterobacteriaceae
C1	bin.31_sub	99.77333333333333	Firmicutes_A	Oscillospiraceae
C1	bin.32	99.64615384615385	Firmicutes_A	CAG-727
C1	bin.33	99.6107142857143	Firmicutes_A	Oscillospiraceae
C1	bin.39	99.63437499999999	Firmicutes_A	CAG-917
C1	bin.40_sub	99.69375	Firmicutes_A	Acutalibacteraceae
C1	bin.41	99.57826086956523	Firmicutes_A	Ruminococcaceae
C1	bin.44	99.64	Bacteroidota	Bacteroidaceae
C1	bin.45	99.6875	Firmicutes	Streptococcaceae
C1	bin.52	100.0	Bacteroidota	Rikenellaceae
C1	maxbin.003	99.78333333333332	Firmicutes_A	Acutalibacteraceae
C1	maxbin.006_sub	99.59032258064515	Firmicutes_A	Lachnospiraceae
C1	maxbin.007	99.6470588235294	Firmicutes_A	Oscillospiraceae
C20	10	99.80000000000001	Firmicutes_A	Acutalibacteraceae
C20	12	99.78888888888888	Bacteroidota	Bacteroidaceae
C20	15	99.56818181818181	Bacteroidota	Bacteroidaceae
C20	19_sub	99.67272727272726	Firmicutes_A	Acutalibacteraceae
C20	25	99.7	Bacteroidota	Bacteroidaceae
C20	29	99.04864864864865	Firmicutes_A	CAG-727
C20	30_sub	99.50555555555555	Firmicutes_A	Butyricicoccaceae
C20	39_sub	99.18	Bacteroidota	UBA932
C20	44	99.57272727272726	Firmicutes_A	CAG-917
C20	47	99.78947368421053	Firmicutes_A	Acutalibacteraceae
C20	49	99.3153846153846	Firmicutes_A	Acutalibacteraceae
C20	61	99.88787878787879	Bacteroidota	Rikenellaceae
C20	81	99.825	Proteobacteria	Burkholderiaceae
C20	82	99.75999999999999	Firmicutes	CAG-826
C20	83_sub	99.50000000000001	Cyanobacteria	Gastranaerophilaceae
C20	84	99.79199999999999	Firmicutes_A	Lachnospiraceae
C20	88	99.52142857142857	Firmicutes_A	Ruminococcaceae
C20	9_sub	99.8	Proteobacteria	Enterobacteriaceae
C20	bin.34	99.82307692307693	Cyanobacteria	Gastranaerophilaceae
C20	bin.37_sub	99.54615384615384	Firmicutes_A	Oscillospiraceae
C2	0	99.84	Firmicutes_A	CAG-74
C20	maxbin.021_sub	99.71875	Firmicutes_A	CAG-272
C2	100	99.57272727272726	Firmicutes	Erysipelotrichaceae
C2	103_sub	99.62777777777778	Firmicutes_A	Lachnospiraceae
C2	105	99.76363636363635	Firmicutes_A	Acutalibacteraceae
C2	114	99.85652173913043	Firmicutes_A	CAG-727
C21	18	98.75714285714287	Firmicutes_A	Butyricicoccaceae
C2	120_sub	99.765	Bacteroidota	Rikenellaceae
C21	2_sub	99.59166666666665	Firmicutes_A	CAG-138
C21	34	90.59565217391304	Cyanobacteria	Gastranaerophilaceae
C21	35	99.75652173913043	Firmicutes_A	CAG-138
C21	3	99.62222222222222	Firmicutes_A	Oscillospiraceae
C21	47	99.80625	Verrucomicrobiota	CAG-312
C21	55_sub	99.89473684210526	Firmicutes_A	Acutalibacteraceae
C21	59_sub	99.59375	Firmicutes_A	CAG-138
C2	15	99.69285714285715	Firmicutes_A	Ruminococcaceae
C21	6	100.0	Proteobacteria	Enterobacteriaceae
C21	71	99.71333333333335	Proteobacteria	Burkholderiaceae
C21	bin.10	99.8076923076923	Firmicutes_A	CAG-138
C21	bin.11	99.5	Bacteroidota	UBA932
C21	bin.12	99.8	Firmicutes_A	Acutalibacteraceae
C21	bin.19	99.58823529411765	Verrucomicrobiota	Victivallaceae
C21	bin.21	99.61851851851853	Firmicutes_A	CAG-138
C21	bin.27_sub	99.78333333333335	Bacteroidota	Bacteroidaceae
C21	bin.2	99.59333333333332	Firmicutes_A	Acutalibacteraceae
C21	bin.31	99.50526315789473	Firmicutes_A	Oscillospiraceae
C21	bin.8	99.67142857142859	Bacteroidota	Muribaculaceae
C21	bin.9	99.89999999999999	Verrucomicrobiota	Victivallaceae
C2	20	99.71428571428571	Firmicutes	Streptococcaceae
C22	17_sub	98.96875	Firmicutes_A	CAG-272
C2	21	99.6846153846154	Firmicutes_A	Lachnospiraceae
C22	23	99.57777777777777	Firmicutes_A	CAG-272
C22	29_sub	99.52285714285713	Firmicutes_A	Acutalibacteraceae
C22	34	99.65517241379311	Bacteroidota	Bacteroidaceae
C22	38	99.5027777777778	Firmicutes_A	CAG-272
C22	3_sub	99.80000000000001	Bacteroidota	Bacteroidaceae
C22	41	99.87407407407407	Firmicutes_A	Ruminococcaceae
C22	46_sub	99.66153846153847	Firmicutes_A	Lachnospiraceae
C22	59	99.91818181818182	Firmicutes_A	Acutalibacteraceae
C22	75	99.97500000000001	Firmicutes_A	CAG-272
C22	79	99.4846153846154	Firmicutes_A	CAG-138
C22	7_sub	99.7181818181818	Bacteroidota	Muribaculaceae
C22	81	99.58333333333333	Firmicutes_A	Ruminococcaceae
C22	9	99.7	Firmicutes_A	Ruminococcaceae
C22	bin.10_sub	99.84210526315789	Firmicutes_A	Lachnospiraceae
C22	bin.15	99.74193548387096	Bacteroidota	Bacteroidaceae
C22	bin.19	99.67	Bacteroidota	UBA932
C22	bin.34_sub	99.87368421052632	Firmicutes_A	Acutalibacteraceae
C22	bin.8	99.86190476190478	Proteobacteria	Succinivibrionaceae
C22	maxbin.008	99.79545454545455	Firmicutes_A	CAG-917
C22	maxbin.042_sub	99.036	Firmicutes_A	CAG-917
C23	19	99.52692307692308	Bacteroidota	UBA932
C23	31	99.68181818181819	Bacteroidota	Bacteroidaceae
C23	37	99.81111111111113	Firmicutes_A	CAG-272
C23	45	99.77692307692308	Firmicutes_A	Lachnospiraceae
C23	46	99.49333333333335	Firmicutes_A	CAG-314
C23	51	99.85217391304347	Proteobacteria	Succinivibrionaceae
C23	56	99.80000000000001	Bacteroidota	Muribaculaceae
C23	5	99.71176470588235	Firmicutes_A	CAG-727
C23	65	99.9625	Proteobacteria	Enterobacteriaceae
C23	66	99.65625	Firmicutes_A	UBA1242
C23	73	99.77916666666665	Cyanobacteria	Gastranaerophilaceae
C23	85	99.58157894736843	Firmicutes_A	
C2	38	99.75833333333334	Firmicutes_A	CAG-138
C23	bin.12	99.92162162162163	Firmicutes_A	Acutalibacteraceae
C23	bin.22	98.74444444444445	Firmicutes_A	CAG-272
C23	bin.25	99.53529411764707	Firmicutes_A	CAG-138
C23	bin.30	99.76666666666665	Firmicutes_A	CAG-917
C23	bin.39	99.7529411764706	Firmicutes_A	Lachnospiraceae
C23	maxbin.003_sub	99.56923076923076	Bacteroidota	Bacteroidaceae
C23	maxbin.006	99.36250000000001	Bacteroidota	UBA932
C23	maxbin.016_sub	99.80555555555554	Firmicutes_A	CAG-272
C24	11	99.80606060606061	Firmicutes_A	Lachnospiraceae
C24	12	99.2421052631579	Proteobacteria	Pasteurellaceae
C24	28	99.83999999999999	Proteobacteria	Succinivibrionaceae
C24	30	99.81666666666666	Proteobacteria	Burkholderiaceae
C24	34	99.57333333333332	Firmicutes_A	Acutalibacteraceae
C2	47	99.96774193548387	Firmicutes_A	CAG-272
C24	9	99.75	Firmicutes_A	Acutalibacteraceae
C25	3	99.94117647058823	Firmicutes_A	Acutalibacteraceae
C25	5	99.93333333333334	Firmicutes_A	Ruminococcaceae
C25	67	99.83333333333333	Firmicutes_A	Lachnospiraceae
C25	69	99.72666666666667	Firmicutes_A	Acutalibacteraceae
C25	71	99.6625	Firmicutes_A	Acutalibacteraceae
C25	76_sub	99.82142857142857	Firmicutes_A	Lachnospiraceae
C25	bin.11	99.99	Bacteroidota	Rikenellaceae
C25	bin.12	99.7675	Proteobacteria	Burkholderiaceae
C25	bin.16	99.75625000000001	Firmicutes_A	Ruminococcaceae
C25	bin.29	99.78571428571429	Firmicutes_A	CAG-138
C25	bin.30_sub	99.83157894736841	Firmicutes_A	Oscillospiraceae
C25	bin.37	99.8	Firmicutes_A	Lachnospiraceae
C25	bin.3	99.70500000000001	Bacteroidota	Bacteroidaceae
C25	bin.4	99.87058823529412	Firmicutes_A	Lachnospiraceae
C25	bin.7	99.97	Proteobacteria	Enterobacteriaceae
C25	maxbin.005	99.6875	Firmicutes_A	Oscillospiraceae
C25	maxbin.040	99.65833333333332	Firmicutes_A	CAG-727
C26	15	99.6076923076923	Bacteroidota	Muribaculaceae
C26	2_sub	99.31515151515151	Firmicutes_A	Ruminococcaceae
C26	33	99.66923076923075	Cyanobacteria	Gastranaerophilaceae
C26	38	99.49999999999999	Firmicutes_A	CAG-552
C26	48	99.63636363636364	Firmicutes_A	CAG-917
C26	49	99.60833333333333	Firmicutes_A	
C26	62	99.83125	Firmicutes_A	CAG-272
C26	68	98.45	Firmicutes_A	CAG-727
C26	75	99.77333333333333	Bacteroidota	Muribaculaceae
C26	86	99.44848484848485	Bacteroidota	UBA932
C26	88	99.82307692307693	Proteobacteria	CAG-239
C26	89	99.64545454545456	Verrucomicrobiota	CAG-312
C2	68	99.78636363636365	Firmicutes_A	Acutalibacteraceae
C26	bin.11	99.75	Proteobacteria	Burkholderiaceae
C26	bin.19	99.81538461538463	Proteobacteria	Succinivibrionaceae
C26	bin.27	99.70000000000002	Elusimicrobiota	Elusimicrobiaceae
C26	bin.34	99.625	Firmicutes_A	Oscillospiraceae
C26	bin.39	99.7	Firmicutes_A	CAG-138
C26	bin.4	99.64642857142857	Firmicutes_A	Oscillospiraceae
C26	maxbin.001_sub	99.55714285714286	Bacteroidota	Bacteroidaceae
C27	21	80.3	Firmicutes_A	Anaerovoracaceae
C27	23	99.76875	Firmicutes_A	Acutalibacteraceae
C27	27_sub	99.7625	Firmicutes_A	CAG-138
C27	38	99.67599999999999	Firmicutes_A	CAG-917
C2	74	99.60285714285715	Firmicutes_A	Acutalibacteraceae
C27	63	99.62857142857142	Firmicutes_A	Ruminococcaceae
C27	72_sub	99.31739130434784	Proteobacteria	Enterobacteriaceae
C27	74	99.30000000000001	Firmicutes_A	Lachnospiraceae
C27	75	99.9909090909091	Verrucomicrobiota	Akkermansiaceae
C27	7_sub	97.17368421052632	Verrucomicrobiota	UBA1067
C27	85_sub	99.6	Firmicutes_A	CAG-138
C27	bin.10	99.73684210526316	Firmicutes_A	CAG-138
C27	bin.17	99.82307692307691	Firmicutes_A	CAG-138
C27	bin.18	99.735	Proteobacteria	Burkholderiaceae
C27	bin.20	99.69393939393939	Verrucomicrobiota	UBA1407
C27	bin.22	99.21333333333334	Spirochaetota	Sphaerochaetaceae
C27	bin.25_sub	99.79523809523809	Spirochaetota	Treponemataceae
C27	bin.26	99.73636363636363	Firmicutes_A	Acutalibacteraceae
C27	bin.32	99.70555555555556	Bacteroidota	Muribaculaceae
C27	bin.42	99.13939393939393	Bacteroidota	P3
C27	bin.4	80.33571428571429	Verrucomicrobiota	UBA1067
C27	bin.5	99.43529411764705	Thermoplasmatota	Methanomethylophilaceae
C27	bin.6	99.70666666666668	Firmicutes_A	Oscillospiraceae
C27	bin.9	99.45945945945945	Bacteroidota	UBA932
C27	maxbin.002	99.72727272727273	Bacteroidota	UBA932
C27	maxbin.005	99.64347826086957	Spirochaetota	Treponemataceae
C27	maxbin.025_sub	99.21875	Bacteroidota	Paludibacteraceae
C28	16	99.73846153846154	Bacteroidota	Bacteroidaceae
C28	17	99.775	Bacteroidota	Bacteroidaceae
C28	29	99.756	Bacteroidota	Muribaculaceae
C28	32	99.60588235294118	Bacteroidota	Bacteroidaceae
C28	36	99.46666666666667	Firmicutes_A	Acutalibacteraceae
C28	49	99.84666666666665	Bacteroidota	Bacteroidaceae
C2	85	99.78999999999999	Bacteroidota	Muribaculaceae
C28	8	99.82499999999999	Firmicutes_A	Lachnospiraceae
C28	bin.20	99.57037037037036	Firmicutes_A	Oscillospiraceae
C28	bin.7	99.85333333333332	Proteobacteria	Succinivibrionaceae
C28	maxbin.018_sub	99.78823529411765	Firmicutes_A	Acutalibacteraceae
C29	11	98.9357142857143	Firmicutes_A	Butyricicoccaceae
C29	19	99.56363636363635	Firmicutes_A	Oscillospiraceae
C29	1	99.99117647058823	Firmicutes_A	CAG-272
C29	22	99.5138888888889	Firmicutes_A	UBA1242
C29	29	99.53846153846153	Thermoplasmatota	Methanomethylophilaceae
C2	92_sub	99.73846153846154	Firmicutes_A	CAG-727
C29	38_sub	99.7529411764706	Firmicutes_A	CAG-917
C29	39_sub	99.75454545454545	Firmicutes_A	Acutalibacteraceae
C29	50_sub	99.38	Bacteroidota	UBA932
C29	51	99.60625	Firmicutes_A	Acutalibacteraceae
C29	55_sub	99.89583333333333	Proteobacteria	Burkholderiaceae
C29	56	99.73636363636363	Firmicutes_A	Acutalibacteraceae
C29	65	99.85	Firmicutes_A	CAG-138
C29	78	99.87	Proteobacteria	Burkholderiaceae
C29	8	99.615	Elusimicrobiota	Elusimicrobiaceae
C29	bin.14	99.50714285714287	Bacteroidota	UBA932
C29	bin.23_sub	99.8076923076923	Verrucomicrobiota	UBA1067
C29	bin.35	99.80357142857143	Firmicutes_A	Lachnospiraceae
C29	bin.39	99.16785714285713	Firmicutes	Erysipelotrichaceae
C29	bin.41	99.8	Bacteroidota	UBA932
C29	bin.6	99.74	Bacteroidota	Tannerellaceae
C29	maxbin.002_sub	99.76428571428572	Firmicutes_A	Ruminococcaceae
C29	maxbin.004	99.84545454545454	Spirochaetota	Treponemataceae
C29	maxbin.006_sub	99.68695652173913	Bacteroidota	Bacteroidaceae
C29	maxbin.012_sub	99.87142857142858	Firmicutes_A	Acutalibacteraceae
C2	9_sub	99.52857142857142	Firmicutes_A	Acutalibacteraceae
C2	bin.10	99.99	Bacteroidota	Marinifilaceae
C2	bin.16	99.76764705882353	Firmicutes_A	Lachnospiraceae
C2	bin.20	92.74210526315788	Desulfobacterota_A	Desulfovibrionaceae
C2	bin.25_sub	99.77499999999999	Firmicutes_A	Acutalibacteraceae
C2	bin.27	99.95625000000001	Proteobacteria	Burkholderiaceae
C2	bin.39	99.77333333333334	Firmicutes_A	Butyricicoccaceae
C2	bin.43	99.78888888888889	Firmicutes_A	Lachnospiraceae
C2	bin.44	99.84871794871795	Firmicutes_A	CAG-508
C2	bin.45	99.88947368421051	Cyanobacteria	Gastranaerophilaceae
C2	bin.6	99.85000000000001	Firmicutes_A	Lachnospiraceae
C2	maxbin.005	99.68	Firmicutes_A	Oscillospiraceae
C2	maxbin.006	99.97499999999998	Bacteroidota	Rikenellaceae
C2	maxbin.014	99.66999999999999	Firmicutes_C	Acidaminococcaceae
C2	maxbin.017_sub	99.9	Firmicutes_A	Lachnospiraceae
C2	maxbin.037_sub	99.96410256410257	Bacteroidota	Barnesiellaceae
C30	14	99.50769230769232	Firmicutes_C	Acidaminococcaceae
C30	20	99.75000000000001	Firmicutes_A	Lachnospiraceae
C30	bin.15	99.66842105263159	Proteobacteria	Vibrionaceae
C30	bin.9	99.91818181818181	Proteobacteria	Burkholderiaceae
C30	maxbin.001	99.20833333333333	Bacteroidota	Bacteroidaceae
C30	maxbin.015_sub	99.86	Proteobacteria	Enterobacteriaceae
C3	102	99.67999999999999	Bacteroidota	UBA932
C3	114	99.6081081081081	Firmicutes_A	
C3	115	98.86923076923075	Firmicutes_A	UBA1242
C31	21	98.99166666666667	Spirochaetota	Sphaerochaetaceae
C3	12	99.65384615384613	Firmicutes_A	Ruminococcaceae
C31	37_sub	99.71470588235293	Cyanobacteria	Gastranaerophilaceae
C31	43	99.48666666666666	Bacteroidota	UBA932
C31	44	99.81944444444444	Firmicutes_A	Acutalibacteraceae
C31	45	99.41199999999999	Bacteroidota	Bacteroidaceae
C31	47	99.78571428571426	Firmicutes_A	CAG-74
C31	4	99.56363636363636	Firmicutes_A	Acutalibacteraceae
C31	50	99.91142857142856	Firmicutes_A	CAG-138
C31	66	88.1423076923077	Firmicutes_A	Lachnospiraceae
